GENE PRODUCT DB,GENE PRODUCT ID,SYMBOL,GO TERM,GO NAME,ECO ID,GO EVIDENCE CODE,REFERENCE,WITH/FROM,TAXON ID,GO ASPECT,Organel,Gene,Gene name,Reliability,Main location,Additional location,Extracellular location,Enhanced,Supported,Approved,Uncertain,Single-cell variation intensity,Single-cell variation spatial,Cell cycle dependency,GO id
UniProtKB,A0A8V8TKN4,FAS,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR008063|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000026103,FAS,Supported,Plasma membrane,Cytosol;Nuclear bodies,Predicted to be secreted,,Plasma membrane,Cytosol;Nuclear bodies,,,,,Cytosol (GO:0005829);Nuclear bodies (GO:0016604);Plasma membrane (GO:0005886)
UniProtKB,A0A8V8TLK1,STK4,GO:0006915,apoptotic process,ECO:0000256,IEA,GO_REF:0000117,ARBA:ARBA00027755,9606,P,apoptosis,ENSG00000101109,STK4,Supported,Nuclear bodies,Cytosol;Nucleoplasm,,,Cytosol;Nuclear bodies;Nucleoplasm,,,Nuclear bodies;Nucleoplasm,,,Cytosol (GO:0005829);Nuclear bodies (GO:0016604);Nucleoplasm (GO:0005654)
UniProtKB,A0A8V8TLT5,PSEN1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000080815,PSEN1,Supported,Golgi apparatus,Cell Junctions;Nucleoplasm,,,Golgi apparatus,,Cell Junctions;Nucleoplasm,Golgi apparatus,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654)
UniProtKB,A0A8V8TMM2,IL2RA,GO:0006915,apoptotic process,ECO:0000256,IEA,GO_REF:0000117,ARBA:ARBA00027755,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A8V8TNK3,DNASE2,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A8V8TNL0,SH3KBP1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000147010,SH3KBP1,Supported,Cytosol,,,,Cytosol,,,,,,Cytosol (GO:0005829)
UniProtKB,A0A8V8TNS8,SH3KBP1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000147010,SH3KBP1,Supported,Cytosol,,,,Cytosol,,,,,,Cytosol (GO:0005829)
UniProtKB,A0A8V8TNT5,SH3KBP1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000147010,SH3KBP1,Supported,Cytosol,,,,Cytosol,,,,,,Cytosol (GO:0005829)
UniProtKB,A0A8V8TP27,SH3KBP1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000147010,SH3KBP1,Supported,Cytosol,,,,Cytosol,,,,,,Cytosol (GO:0005829)
UniProtKB,A0A8V8TP33,SH3KBP1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000147010,SH3KBP1,Supported,Cytosol,,,,Cytosol,,,,,,Cytosol (GO:0005829)
UniProtKB,A0A8V8TP82,TNFSF12,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,ARBA:ARBA00027755|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000239697,TNFSF12,Approved,Vesicles,,Predicted to be secreted,,,Vesicles,,Vesicles,,,Vesicles (GO:0043231)
UniProtKB,A0A8V8TPH5,EBAG9,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000147654,EBAG9,Enhanced,Golgi apparatus,,,Golgi apparatus,,,,,,,Golgi apparatus (GO:0005794)
UniProtKB,A0A8V8TPK5,PSEN1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000080815,PSEN1,Supported,Golgi apparatus,Cell Junctions;Nucleoplasm,,,Golgi apparatus,,Cell Junctions;Nucleoplasm,Golgi apparatus,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654)
UniProtKB,A0A8V8TPK6,PTEN,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000171862,PTEN,Supported,Cytosol,Mid piece;Nucleoplasm;Principal piece,,,Cytosol;Nucleoplasm,Mid piece;Principal piece,,,,,Cytosol (GO:0005829);Mid piece (GO:0097225);Nucleoplasm (GO:0005654);Principal piece (GO:0097228)
UniProtKB,A0A8V8TPW3,MAP3K7,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000135341,MAP3K7,Supported,Cytosol,Nuclear speckles;Plasma membrane,,,Cytosol;Plasma membrane,,Nuclear speckles,Plasma membrane,,,Cytosol (GO:0005829);Nuclear speckles (GO:0016607);Plasma membrane (GO:0005886)
UniProtKB,A0A8V8TQ02,SH3KBP1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000147010,SH3KBP1,Supported,Cytosol,,,,Cytosol,,,,,,Cytosol (GO:0005829)
UniProtKB,A0A8V8TQ36,PSEN1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000080815,PSEN1,Supported,Golgi apparatus,Cell Junctions;Nucleoplasm,,,Golgi apparatus,,Cell Junctions;Nucleoplasm,Golgi apparatus,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654)
UniProtKB,A0A8V8TQ53,PSEN1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000080815,PSEN1,Supported,Golgi apparatus,Cell Junctions;Nucleoplasm,,,Golgi apparatus,,Cell Junctions;Nucleoplasm,Golgi apparatus,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654)
UniProtKB,A0A8V8TQ90,PSEN1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000080815,PSEN1,Supported,Golgi apparatus,Cell Junctions;Nucleoplasm,,,Golgi apparatus,,Cell Junctions;Nucleoplasm,Golgi apparatus,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654)
UniProtKB,A0A8V8TQB4,BIRC6,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR022103|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000115760,BIRC6,Supported,Golgi apparatus;Vesicles,Mitotic spindle,,,Golgi apparatus;Mitotic spindle;Vesicles,,,Mitotic spindle,,Mitotic spindle (biological definition),Golgi apparatus (GO:0005794);Mitotic spindle (GO:0072686);Vesicles (GO:0043231)
UniProtKB,A0A8V8TQD8,SH3KBP1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000147010,SH3KBP1,Supported,Cytosol,,,,Cytosol,,,,,,Cytosol (GO:0005829)
UniProtKB,A0A8V8TQF2,MAP3K7,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000135341,MAP3K7,Supported,Cytosol,Nuclear speckles;Plasma membrane,,,Cytosol;Plasma membrane,,Nuclear speckles,Plasma membrane,,,Cytosol (GO:0005829);Nuclear speckles (GO:0016607);Plasma membrane (GO:0005886)
UniProtKB,A0A8V8TQT3,PSEN1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000080815,PSEN1,Supported,Golgi apparatus,Cell Junctions;Nucleoplasm,,,Golgi apparatus,,Cell Junctions;Nucleoplasm,Golgi apparatus,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654)
UniProtKB,A0A8V8TQX2,PTEN,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000171862,PTEN,Supported,Cytosol,Mid piece;Nucleoplasm;Principal piece,,,Cytosol;Nucleoplasm,Mid piece;Principal piece,,,,,Cytosol (GO:0005829);Mid piece (GO:0097225);Nucleoplasm (GO:0005654);Principal piece (GO:0097228)
UniProtKB,A0A8V8TR17,MAP3K7,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000135341,MAP3K7,Supported,Cytosol,Nuclear speckles;Plasma membrane,,,Cytosol;Plasma membrane,,Nuclear speckles,Plasma membrane,,,Cytosol (GO:0005829);Nuclear speckles (GO:0016607);Plasma membrane (GO:0005886)
UniProtKB,A0A8V8TR52,PSEN1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000080815,PSEN1,Supported,Golgi apparatus,Cell Junctions;Nucleoplasm,,,Golgi apparatus,,Cell Junctions;Nucleoplasm,Golgi apparatus,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654)
UniProtKB,A0A8V8TR92,BIRC6,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR022103|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000115760,BIRC6,Supported,Golgi apparatus;Vesicles,Mitotic spindle,,,Golgi apparatus;Mitotic spindle;Vesicles,,,Mitotic spindle,,Mitotic spindle (biological definition),Golgi apparatus (GO:0005794);Mitotic spindle (GO:0072686);Vesicles (GO:0043231)
UniProtKB,A0A8V8TRC0,MAP3K7,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000135341,MAP3K7,Supported,Cytosol,Nuclear speckles;Plasma membrane,,,Cytosol;Plasma membrane,,Nuclear speckles,Plasma membrane,,,Cytosol (GO:0005829);Nuclear speckles (GO:0016607);Plasma membrane (GO:0005886)
UniProtKB,A0A994J414,DPF2,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000133884,DPF2,Supported,Nucleoplasm,,,,Nucleoplasm,,,,,,Nucleoplasm (GO:0005654)
UniProtKB,A0A994J426,DPF2,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000133884,DPF2,Supported,Nucleoplasm,,,,Nucleoplasm,,,,,,Nucleoplasm (GO:0005654)
UniProtKB,A0A994J4D6,PPP1R15A,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000087074,PPP1R15A,Uncertain,Vesicles,,,,,,Vesicles,,,,Vesicles (GO:0043231)
UniProtKB,A0A994J4N1,TRAF7,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000131653,TRAF7,Supported,Vesicles,,,,Vesicles,,,,,,Vesicles (GO:0043231)
UniProtKB,A0A994J549,SH3GLB1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000097033,SH3GLB1,Supported,Cytosol,,,,Cytosol,,,Cytosol,,,Cytosol (GO:0005829)
UniProtKB,A0A994J6A8,DPF2,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000133884,DPF2,Supported,Nucleoplasm,,,,Nucleoplasm,,,,,,Nucleoplasm (GO:0005654)
UniProtKB,A0A994J6L7,PUF60,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000179950,PUF60,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,,,,Nucleoplasm (GO:0005654)
UniProtKB,A0A994J6N1,DPF2,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000133884,DPF2,Supported,Nucleoplasm,,,,Nucleoplasm,,,,,,Nucleoplasm (GO:0005654)
UniProtKB,A0A994J786,PPP1R15A,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000087074,PPP1R15A,Uncertain,Vesicles,,,,,,Vesicles,,,,Vesicles (GO:0043231)
UniProtKB,A0A9L9PXF1,MADD,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000110514,MADD,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886)
UniProtKB,A0A9L9PXN0,MADD,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000110514,MADD,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886)
UniProtKB,A0A9L9PXZ0,MADD,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000110514,MADD,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886)
UniProtKB,A0A9L9PXZ3,MADD,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000110514,MADD,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886)
UniProtKB,A0A9L9PY18,MADD,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000110514,MADD,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886)
UniProtKB,A0A9L9PY22,MADD,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000110514,MADD,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886)
UniProtKB,A0A9L9PYF5,MADD,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000110514,MADD,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886)
UniProtKB,A0AA34QVH0,PCSK9,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0AA34QVH7,PIM2,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000102096,PIM2,Approved,Cytosol,,,,,Cytosol,,Cytosol,,,Cytosol (GO:0005829)
UniProtKB,A0AA34QVZ8,PTEN,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000171862,PTEN,Supported,Cytosol,Mid piece;Nucleoplasm;Principal piece,,,Cytosol;Nucleoplasm,Mid piece;Principal piece,,,,,Cytosol (GO:0005829);Mid piece (GO:0097225);Nucleoplasm (GO:0005654);Principal piece (GO:0097228)
UniProtKB,A0AAG2UWT9,CASP8AP2,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000118412,CASP8AP2,Approved,Nuclear bodies;Nucleoli,,,,,Nuclear bodies;Nucleoli,,,,,Nuclear bodies (GO:0016604);Nucleoli (GO:0005730)
UniProtKB,A0AAQ5BGX4,PCSK9,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0AAQ5BH13,PTEN,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000171862,PTEN,Supported,Cytosol,Mid piece;Nucleoplasm;Principal piece,,,Cytosol;Nucleoplasm,Mid piece;Principal piece,,,,,Cytosol (GO:0005829);Mid piece (GO:0097225);Nucleoplasm (GO:0005654);Principal piece (GO:0097228)
UniProtKB,A0AAQ5BHS0,STK11,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000118046,STK11,Approved,Nucleoplasm;Primary cilium,Centrosome;Cytosol,,,Nucleoplasm,Centrosome;Cytosol,Primary cilium,Centrosome;Primary cilium,,,Centrosome (GO:0005813);Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Primary cilium (GO:0005929)
UniProtKB,A0AAQ5BHS4,STK11,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000118046,STK11,Approved,Nucleoplasm;Primary cilium,Centrosome;Cytosol,,,Nucleoplasm,Centrosome;Cytosol,Primary cilium,Centrosome;Primary cilium,,,Centrosome (GO:0005813);Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Primary cilium (GO:0005929)
UniProtKB,A0AAQ5BHT0,TGFBR1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000106799,TGFBR1,Supported,Plasma membrane,Primary cilium,,,Plasma membrane,,Primary cilium,,,,Plasma membrane (GO:0005886);Primary cilium (GO:0005929)
UniProtKB,A0AAQ5BHU8,STK11,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000118046,STK11,Approved,Nucleoplasm;Primary cilium,Centrosome;Cytosol,,,Nucleoplasm,Centrosome;Cytosol,Primary cilium,Centrosome;Primary cilium,,,Centrosome (GO:0005813);Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Primary cilium (GO:0005929)
UniProtKB,A0AAQ5BHW9,STK11,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000118046,STK11,Approved,Nucleoplasm;Primary cilium,Centrosome;Cytosol,,,Nucleoplasm,Centrosome;Cytosol,Primary cilium,Centrosome;Primary cilium,,,Centrosome (GO:0005813);Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Primary cilium (GO:0005929)
UniProtKB,A0AAQ5BHX5,TP53,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR002117|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000141510,TP53,Enhanced,Nucleoplasm,Cytosol;Vesicles,,Nucleoplasm,Cytosol,Vesicles,,Nucleoplasm,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0AAQ5BHX9,STK11,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000118046,STK11,Approved,Nucleoplasm;Primary cilium,Centrosome;Cytosol,,,Nucleoplasm,Centrosome;Cytosol,Primary cilium,Centrosome;Primary cilium,,,Centrosome (GO:0005813);Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Primary cilium (GO:0005929)
UniProtKB,A0AAQ5BHY1,TP53,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR002117|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000141510,TP53,Enhanced,Nucleoplasm,Cytosol;Vesicles,,Nucleoplasm,Cytosol,Vesicles,,Nucleoplasm,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0AAQ5BHZ9,TP53,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR002117|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000141510,TP53,Enhanced,Nucleoplasm,Cytosol;Vesicles,,Nucleoplasm,Cytosol,Vesicles,,Nucleoplasm,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0AAQ5BI03,TGFBR2,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000163513,TGFBR2,Supported,Plasma membrane,,Predicted to be secreted,,Plasma membrane,,,Plasma membrane,,,Plasma membrane (GO:0005886)
UniProtKB,A0AAQ5BI06,TGFBR2,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000163513,TGFBR2,Supported,Plasma membrane,,Predicted to be secreted,,Plasma membrane,,,Plasma membrane,,,Plasma membrane (GO:0005886)
UniProtKB,A0AAQ5BI21,TGFBR1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000106799,TGFBR1,Supported,Plasma membrane,Primary cilium,,,Plasma membrane,,Primary cilium,,,,Plasma membrane (GO:0005886);Primary cilium (GO:0005929)
UniProtKB,A0M8Q2,A0M8Q2,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0PJ51,STK4,GO:0006915,apoptotic process,ECO:0000256,IEA,GO_REF:0000117,ARBA:ARBA00027755,9606,P,apoptosis,ENSG00000101109,STK4,Supported,Nuclear bodies,Cytosol;Nucleoplasm,,,Cytosol;Nuclear bodies;Nucleoplasm,,,Nuclear bodies;Nucleoplasm,,,Cytosol (GO:0005829);Nuclear bodies (GO:0016604);Nucleoplasm (GO:0005654)
UniProtKB,A0PJW8,DAPL1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000163331,DAPL1,Approved,Microtubules;Nuclear bodies;Nucleoplasm,,,,,Microtubules;Nuclear bodies;Nucleoplasm,,,,,Microtubules (GO:0015630);Nuclear bodies (GO:0016604);Nucleoplasm (GO:0005654)
UniProtKB,A1L190,SYCE3,GO:0006915,apoptotic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:B5KM66|ensembl:ENSMUSP00000131766,9606,P,apoptosis,ENSG00000217442,SYCE3,Approved,Golgi apparatus;Nucleoli;Nucleoplasm,,,,,Golgi apparatus;Nucleoli;Nucleoplasm,,,,,Golgi apparatus (GO:0005794);Nucleoli (GO:0005730);Nucleoplasm (GO:0005654)
UniProtKB,A2A492,BNIPL,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000163141,BNIPL,Uncertain,Cytosol,,,,,Cytosol,,,,,Cytosol (GO:0005829)
UniProtKB,A2I9Z0,TP53,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR002117|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000141510,TP53,Enhanced,Nucleoplasm,Cytosol;Vesicles,,Nucleoplasm,Cytosol,Vesicles,,Nucleoplasm,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A2I9Z1,TP53,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR002117|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000141510,TP53,Enhanced,Nucleoplasm,Cytosol;Vesicles,,Nucleoplasm,Cytosol,Vesicles,,Nucleoplasm,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A2N4P8,IL2R,GO:0006915,apoptotic process,ECO:0000256,IEA,GO_REF:0000117,ARBA:ARBA00027755,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A2NFR5,Hin-3,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,UniProtKB-KW:KW-0053|UniRule:UR001478814,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A2RRL9,ZBP1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A2TDT2,BCL10,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR033238|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000142867,BCL10,Supported,Cytosol,Nucleoplasm,,,Cytosol,Nucleoplasm,,Cytosol,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654)
UniProtKB,A3E0Z4,BIRC5,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000089685,BIRC5,Supported,Cytokinetic bridge,,,,Cytokinetic bridge,,,Cytokinetic bridge,,Cytokinetic bridge (biological definition),Cytokinetic bridge (GO:0045171)
UniProtKB,A3E0Z5,BIRC5,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000089685,BIRC5,Supported,Cytokinetic bridge,,,,Cytokinetic bridge,,,Cytokinetic bridge,,Cytokinetic bridge (biological definition),Cytokinetic bridge (GO:0045171)
UniProtKB,A3E0Z6,BIRC5,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000089685,BIRC5,Supported,Cytokinetic bridge,,,,Cytokinetic bridge,,,Cytokinetic bridge,,Cytokinetic bridge (biological definition),Cytokinetic bridge (GO:0045171)
UniProtKB,A3E0Z7,BIRC5,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000089685,BIRC5,Supported,Cytokinetic bridge,,,,Cytokinetic bridge,,,Cytokinetic bridge,,Cytokinetic bridge (biological definition),Cytokinetic bridge (GO:0045171)
